event_id,latitude,longitude,acq_date,acq_time_utc,satellite,instrument,confidence,daynight,brightness,bright_t31_k,frp_mw,scan,track,version
FIRMS_000001,20.79575,85.25475,19-08-2026,07:14,N20,VIIRS,n,D,342.63,292.68,8.12,0.39,0.44,2.0NRT
FIRMS_000002,20.79179,85.25556,19-08-2026,07:14,N20,VIIRS,n,D,332.73,292.92,4.96,0.39,0.44,2.0NRT
FIRMS_000003,22.36498,87.30222,19-08-2026,07:16,N20,VIIRS,n,D,339.31,297.24,8.62,0.44,0.38,2.0NRT
FIRMS_000004,10.95563,78.40146,19-08-2026,08:52,N20,VIIRS,n,D,332.42,292.47,4.21,0.48,0.65,2.0NRT
FIRMS_000005,8.74034,77.6055,19-08-2026,08:52,N20,VIIRS,n,D,340.56,293.6,239.09,0.4,0.6,2.0NRT
FIRMS_000006,10.74717,78.63906,19-08-2026,08:52,N20,VIIRS,n,D,334.31,290.91,5.39,0.5,0.66,2.0NRT
FIRMS_000007,10.93393,78.49468,19-08-2026,08:52,N20,VIIRS,n,D,330.44,292.35,1.95,0.49,0.65,2.0NRT
FIRMS_000008,8.64316,77.89857,19-08-2026,08:52,N20,VIIRS,n,D,330.82,293.39,3.76,0.42,0.61,2.0NRT
FIRMS_000009,9.52572,78.76215,19-08-2026,08:52,N20,VIIRS,n,D,341.98,285.98,5.93,0.49,0.65,2.0NRT
FIRMS_000010,8.63992,77.90443,19-08-2026,08:52,N20,VIIRS,n,D,337.42,293.8,6.22,0.42,0.61,2.0NRT
FIRMS_000011,8.63941,77.90063,19-08-2026,08:52,N20,VIIRS,n,D,339.32,294.71,6.62,0.42,0.61,2.0NRT
FIRMS_000012,8.64364,77.90237,19-08-2026,08:52,N20,VIIRS,n,D,344.29,293.68,4.95,0.42,0.61,2.0NRT
FIRMS_000013,21.10254,72.63605,19-08-2026,08:56,N20,VIIRS,n,D,333.38,287.38,4.28,0.54,0.51,2.0NRT
FIRMS_000014,27.31678,95.26754,19-08-2026,19:42,N20,VIIRS,n,N,311.22,289.96,2.63,0.47,0.4,2.0NRT
FIRMS_000015,23.75207,86.41506,19-08-2026,19:45,N20,VIIRS,n,N,302.77,270.27,0.91,0.5,0.41,2.0NRT
FIRMS_000016,23.73835,86.43285,19-08-2026,19:45,N20,VIIRS,n,N,309.16,269.96,1.3,0.5,0.41,2.0NRT
FIRMS_000017,23.73741,86.43033,19-08-2026,19:45,N20,VIIRS,n,N,302.84,269.96,1.1,0.5,0.41,2.0NRT
FIRMS_000018,23.73676,86.4352,19-08-2026,19:45,N20,VIIRS,n,N,303.04,271.82,1.1,0.5,0.41,2.0NRT
FIRMS_000019,23.71062,86.43102,19-08-2026,19:45,N20,VIIRS,n,N,299.96,270.53,1.47,0.5,0.41,2.0NRT
FIRMS_000020,23.6914,86.40305,19-08-2026,19:45,N20,VIIRS,n,N,301.88,270.52,0.98,0.5,0.41,2.0NRT
FIRMS_000021,23.68521,86.392,19-08-2026,19:45,N20,VIIRS,n,N,303.69,268.94,0.81,0.5,0.41,2.0NRT
FIRMS_000022,23.68456,86.39696,19-08-2026,19:45,N20,VIIRS,n,N,296.71,268.16,0.81,0.5,0.41,2.0NRT
FIRMS_000023,20.79609,85.25515,19-08-2026,19:45,N20,VIIRS,n,N,330.5,290.42,3.51,0.53,0.42,2.0NRT
FIRMS_000024,24.92421,84.15677,19-08-2026,19:45,N20,VIIRS,n,N,303.69,286.72,1.67,0.46,0.47,2.0NRT
FIRMS_000025,23.69281,87.12199,19-08-2026,19:45,N20,VIIRS,n,N,307.96,289.14,2.81,0.46,0.39,2.0NRT
FIRMS_000026,23.6892,87.12139,19-08-2026,19:45,N20,VIIRS,n,N,312.33,290.5,3.81,0.46,0.39,2.0NRT
FIRMS_000027,23.78208,86.3897,19-08-2026,19:45,N20,VIIRS,n,N,300.95,263.78,0.83,0.5,0.41,2.0NRT
FIRMS_000028,23.68438,87.12988,19-08-2026,19:45,N20,VIIRS,n,N,307.68,290.51,2.41,0.46,0.39,2.0NRT
FIRMS_000029,23.77833,86.3891,19-08-2026,19:45,N20,VIIRS,n,N,307.41,261.36,1.39,0.5,0.41,2.0NRT
FIRMS_000030,23.76894,86.40264,19-08-2026,19:45,N20,VIIRS,n,N,303.97,264.25,0.8,0.5,0.41,2.0NRT
FIRMS_000031,23.76519,86.40205,19-08-2026,19:45,N20,VIIRS,n,N,300.36,264.7,0.8,0.5,0.41,2.0NRT
FIRMS_000032,23.76455,86.40701,19-08-2026,19:45,N20,VIIRS,n,N,301,269.02,0.8,0.5,0.41,2.0NRT
FIRMS_000033,23.76145,86.40147,19-08-2026,19:45,N20,VIIRS,n,N,302.7,265.64,1.01,0.5,0.41,2.0NRT
FIRMS_000034,23.66273,87.15408,19-08-2026,19:45,N20,VIIRS,n,N,308.91,287.34,2.05,0.46,0.39,2.0NRT
FIRMS_000035,23.75834,86.3959,19-08-2026,19:45,N20,VIIRS,n,N,295.73,263.94,0.45,0.5,0.41,2.0NRT
FIRMS_000036,23.75707,86.40581,19-08-2026,19:45,N20,VIIRS,n,N,300.21,269.31,1.01,0.5,0.41,2.0NRT
FIRMS_000037,22.13304,85.38209,19-08-2026,19:45,N20,VIIRS,n,N,304.05,289.31,1.02,0.54,0.42,2.0NRT
FIRMS_000038,22.05502,85.46635,19-08-2026,19:45,N20,VIIRS,n,N,301.37,287.23,0.59,0.54,0.42,2.0NRT
FIRMS_000039,20.9997,86.02561,19-08-2026,19:45,N20,VIIRS,n,N,309.19,290.71,1.79,0.49,0.4,2.0NRT
FIRMS_000040,20.99724,86.01566,19-08-2026,19:45,N20,VIIRS,n,N,322.16,290.98,2.25,0.49,0.4,2.0NRT
FIRMS_000041,20.97369,86.00464,19-08-2026,19:45,N20,VIIRS,n,N,317.65,291.47,2.78,0.49,0.4,2.0NRT
FIRMS_000042,20.96999,86.00407,19-08-2026,19:45,N20,VIIRS,n,N,327.37,291.15,2.78,0.49,0.4,2.0NRT
FIRMS_000043,20.96871,86.01344,19-08-2026,19:45,N20,VIIRS,n,N,307.98,291.67,2.98,0.49,0.4,2.0NRT
FIRMS_000044,20.96358,86.05087,19-08-2026,19:45,N20,VIIRS,n,N,315.65,290.81,2.26,0.49,0.4,2.0NRT
FIRMS_000045,20.95314,86.04453,19-08-2026,19:45,N20,VIIRS,n,N,320.25,290.81,4.28,0.49,0.4,2.0NRT
FIRMS_000046,20.95251,86.04915,19-08-2026,19:45,N20,VIIRS,n,N,314.27,291.37,2.38,0.49,0.4,2.0NRT
FIRMS_000047,20.94882,86.04855,19-08-2026,19:45,N20,VIIRS,n,N,324.64,290.86,2.38,0.49,0.4,2.0NRT
FIRMS_000048,21.07996,85.03458,19-08-2026,19:45,N20,VIIRS,n,N,307.48,290.37,2.71,0.55,0.43,2.0NRT
FIRMS_000049,21.07927,85.03988,19-08-2026,19:45,N20,VIIRS,n,N,310.25,290.19,2.71,0.55,0.43,2.0NRT
FIRMS_000050,21.07858,85.04521,19-08-2026,19:45,N20,VIIRS,n,N,309.08,289.5,1.56,0.55,0.43,2.0NRT
FIRMS_000051,21.07466,85.04465,19-08-2026,19:45,N20,VIIRS,n,N,304.62,289.46,1.56,0.55,0.43,2.0NRT
FIRMS_000052,20.98905,85.12326,19-08-2026,19:45,N20,VIIRS,n,N,304.83,289.36,1.05,0.55,0.42,2.0NRT
FIRMS_000053,20.97853,85.16805,19-08-2026,19:45,N20,VIIRS,n,N,305.89,289.28,1.58,0.54,0.42,2.0NRT
FIRMS_000054,20.97784,85.17326,19-08-2026,19:45,N20,VIIRS,n,N,306.79,289.69,2.69,0.54,0.42,2.0NRT
FIRMS_000055,20.97878,85.13621,19-08-2026,19:45,N20,VIIRS,n,N,305.9,289.72,3.01,0.54,0.42,2.0NRT
FIRMS_000056,20.96938,85.17738,19-08-2026,19:45,N20,VIIRS,n,N,324.77,289.99,2.88,0.54,0.42,2.0NRT
FIRMS_000057,20.97007,85.17216,19-08-2026,19:45,N20,VIIRS,n,N,318.33,289.7,2.88,0.54,0.42,2.0NRT
FIRMS_000058,20.96414,85.18718,19-08-2026,19:45,N20,VIIRS,n,N,329.26,290.15,2.68,0.54,0.42,2.0NRT
FIRMS_000059,20.96688,85.16637,19-08-2026,19:45,N20,VIIRS,n,N,309.23,289.76,3.25,0.54,0.42,2.0NRT
FIRMS_000060,20.96619,85.17161,19-08-2026,19:45,N20,VIIRS,n,N,317.35,289.82,2.88,0.54,0.42,2.0NRT
FIRMS_000061,20.96482,85.182,19-08-2026,19:45,N20,VIIRS,n,N,307.27,289.82,2.68,0.54,0.42,2.0NRT
FIRMS_000062,20.96231,85.17104,19-08-2026,19:45,N20,VIIRS,n,N,314.77,289.68,1.87,0.54,0.42,2.0NRT
FIRMS_000063,20.96163,85.17625,19-08-2026,19:45,N20,VIIRS,n,N,306.18,290.12,1.87,0.54,0.42,2.0NRT
FIRMS_000064,20.89102,84.9829,19-08-2026,19:45,N20,VIIRS,n,N,305.86,288.06,1.05,0.55,0.43,2.0NRT
FIRMS_000065,20.8871,84.98233,19-08-2026,19:45,N20,VIIRS,n,N,342.42,289.76,7.56,0.55,0.43,2.0NRT
FIRMS_000066,20.86612,84.99014,19-08-2026,19:45,N20,VIIRS,n,N,316.88,289.6,3.47,0.55,0.43,2.0NRT
FIRMS_000067,20.86544,84.99534,19-08-2026,19:45,N20,VIIRS,n,N,319,289.71,3.47,0.55,0.43,2.0NRT
FIRMS_000068,20.79929,85.26081,19-08-2026,19:45,N20,VIIRS,n,N,304.96,289.47,1.91,0.53,0.42,2.0NRT
FIRMS_000069,20.79224,85.25455,19-08-2026,19:45,N20,VIIRS,n,N,310.53,290.39,3.51,0.53,0.42,2.0NRT
FIRMS_000070,20.7594,85.29646,19-08-2026,19:45,N20,VIIRS,n,N,312.84,289.64,2.8,0.53,0.42,2.0NRT
FIRMS_000071,20.76146,85.29501,19-08-2026,19:45,N20,VIIRS,n,N,304.74,289.06,1.39,0.53,0.42,2.0NRT
FIRMS_000072,20.76076,85.30016,19-08-2026,19:45,N20,VIIRS,n,N,309.2,289.65,1.39,0.53,0.42,2.0NRT
FIRMS_000073,23.68082,86.39635,19-08-2026,19:45,N20,VIIRS,n,N,299.78,270.74,0.81,0.5,0.41,2.0NRT
FIRMS_000074,23.67708,86.39573,19-08-2026,19:45,N20,VIIRS,n,N,302.66,269.27,0.95,0.5,0.41,2.0NRT
FIRMS_000075,23.67645,86.40062,19-08-2026,19:45,N20,VIIRS,n,N,306.32,273.12,1.88,0.5,0.41,2.0NRT
FIRMS_000076,23.69857,86.07803,19-08-2026,19:45,N20,VIIRS,n,N,310.92,266.58,0.86,0.52,0.42,2.0NRT
FIRMS_000077,23.69476,86.07745,19-08-2026,19:45,N20,VIIRS,n,N,306.39,267.71,0.95,0.52,0.42,2.0NRT
FIRMS_000078,23.68269,86.08083,19-08-2026,19:45,N20,VIIRS,n,N,317.23,274.19,1.35,0.52,0.42,2.0NRT
FIRMS_000079,23.6814,86.09103,19-08-2026,19:45,N20,VIIRS,n,N,302.15,275,2.21,0.52,0.42,2.0NRT
FIRMS_000080,23.68076,86.09612,19-08-2026,19:45,N20,VIIRS,n,N,301.17,275.59,0.68,0.52,0.42,2.0NRT
FIRMS_000081,23.67823,86.08537,19-08-2026,19:45,N20,VIIRS,n,N,303.17,276.29,1.22,0.52,0.42,2.0NRT
FIRMS_000082,23.67504,86.11079,19-08-2026,19:45,N20,VIIRS,n,N,305.56,280.08,1.87,0.52,0.41,2.0NRT
FIRMS_000083,23.67935,86.08384,19-08-2026,19:45,N20,VIIRS,n,N,303.33,277.48,0.83,0.52,0.42,2.0NRT
FIRMS_000084,23.67219,86.10865,19-08-2026,19:45,N20,VIIRS,n,N,307.56,279.45,1.84,0.52,0.41,2.0NRT
FIRMS_000085,23.82895,84.57195,19-08-2026,19:45,N20,VIIRS,n,N,315.83,288.72,1.66,0.42,0.45,2.0NRT
FIRMS_000086,23.82477,84.57133,19-08-2026,19:45,N20,VIIRS,n,N,315.7,288.19,1.66,0.42,0.45,2.0NRT
FIRMS_000087,23.60963,85.675,19-08-2026,19:45,N20,VIIRS,n,N,305.59,285.06,1.24,0.55,0.42,2.0NRT
FIRMS_000088,23.60917,85.67301,19-08-2026,19:45,N20,VIIRS,n,N,301.79,285.24,0.84,0.55,0.42,2.0NRT
FIRMS_000089,22.87644,86.06029,19-08-2026,19:45,N20,VIIRS,n,N,304.74,289.8,2.45,0.51,0.41,2.0NRT
FIRMS_000090,22.79715,86.19865,19-08-2026,19:45,N20,VIIRS,n,N,311.6,290.38,1.42,0.5,0.41,2.0NRT
FIRMS_000091,22.79215,86.20784,19-08-2026,19:45,N20,VIIRS,n,N,319.15,290.83,1.51,0.5,0.41,2.0NRT
FIRMS_000092,22.79152,86.2127,19-08-2026,19:45,N20,VIIRS,n,N,304.03,290.42,1.51,0.5,0.41,2.0NRT
FIRMS_000093,22.79029,86.1926,19-08-2026,19:45,N20,VIIRS,n,N,308.82,290.55,1.92,0.5,0.41,2.0NRT
FIRMS_000094,22.78966,86.19751,19-08-2026,19:45,N20,VIIRS,n,N,311.22,291.55,4.37,0.5,0.41,2.0NRT
FIRMS_000095,22.7884,86.20729,19-08-2026,19:45,N20,VIIRS,n,N,305.8,291.01,1.51,0.5,0.41,2.0NRT
FIRMS_000096,22.79647,86.19669,19-08-2026,19:45,N20,VIIRS,n,N,310.02,290.31,1.57,0.5,0.41,2.0NRT
FIRMS_000097,22.79141,86.20586,19-08-2026,19:45,N20,VIIRS,n,N,325.08,291.18,2.63,0.5,0.41,2.0NRT
FIRMS_000098,22.79272,86.19611,19-08-2026,19:45,N20,VIIRS,n,N,310.55,290.67,3.17,0.5,0.41,2.0NRT
FIRMS_000099,22.79077,86.21069,19-08-2026,19:45,N20,VIIRS,n,N,310.22,290.82,2.89,0.5,0.41,2.0NRT
FIRMS_000100,22.78767,86.20531,19-08-2026,19:45,N20,VIIRS,n,N,307.42,290.98,2.63,0.5,0.41,2.0NRT
FIRMS_000101,22.61008,85.91367,19-08-2026,19:45,N20,VIIRS,n,N,306.4,290.52,1.7,0.52,0.41,2.0NRT
FIRMS_000102,22.57485,85.89123,19-08-2026,19:45,N20,VIIRS,n,N,305.64,290.95,1.39,0.52,0.41,2.0NRT
FIRMS_000103,22.57419,85.89626,19-08-2026,19:45,N20,VIIRS,n,N,310.24,291.29,1.39,0.52,0.41,2.0NRT
FIRMS_000104,22.38231,87.28905,19-08-2026,19:45,N20,VIIRS,n,N,305.9,289.6,2.32,0.44,0.39,2.0NRT
FIRMS_000105,22.38057,87.27562,19-08-2026,19:45,N20,VIIRS,n,N,308.73,290.21,1.9,0.44,0.39,2.0NRT
FIRMS_000106,22.37997,87.27991,19-08-2026,19:45,N20,VIIRS,n,N,316.34,290.91,1.9,0.44,0.39,2.0NRT
FIRMS_000107,22.37644,87.27934,19-08-2026,19:45,N20,VIIRS,n,N,324.04,291.37,4.93,0.44,0.39,2.0NRT
FIRMS_000108,22.3664,87.29961,19-08-2026,19:45,N20,VIIRS,n,N,318.07,289.19,3.15,0.44,0.39,2.0NRT
FIRMS_000109,22.36053,87.2899,19-08-2026,19:45,N20,VIIRS,n,N,305.78,289.23,1.49,0.44,0.39,2.0NRT
FIRMS_000110,22.35701,87.28933,19-08-2026,19:45,N20,VIIRS,n,N,309,289.12,1.49,0.44,0.39,2.0NRT
FIRMS_000111,22.36542,87.01572,19-08-2026,19:45,N20,VIIRS,n,N,306.73,290.82,1.28,0.46,0.39,2.0NRT
FIRMS_000112,22.36126,87.01955,19-08-2026,19:45,N20,VIIRS,n,N,308.03,291.16,1.57,0.45,0.39,2.0NRT
FIRMS_000113,22.36285,87.01693,19-08-2026,19:45,N20,VIIRS,n,N,313.65,291.33,1.69,0.45,0.39,2.0NRT
FIRMS_000114,22.06446,88.12053,19-08-2026,19:45,N20,VIIRS,n,N,311.48,290.26,2.37,0.41,0.37,2.0NRT
FIRMS_000115,22.05706,88.12335,19-08-2026,19:45,N20,VIIRS,n,N,313.71,290.97,2.46,0.41,0.37,2.0NRT
FIRMS_000116,22.05307,88.12675,19-08-2026,19:45,N20,VIIRS,n,N,310.93,291.41,2.38,0.41,0.37,2.0NRT
FIRMS_000117,15.29888,80.01089,19-08-2026,19:47,N20,VIIRS,n,N,302.36,286.6,0.86,0.32,0.55,2.0NRT
FIRMS_000118,8.74219,77.60104,19-08-2026,19:47,N20,VIIRS,n,N,353.29,291.75,11.51,0.38,0.59,2.0NRT
FIRMS_000119,8.74267,77.59756,19-08-2026,19:47,N20,VIIRS,h,N,367,286.78,11.51,0.38,0.59,2.0NRT
FIRMS_000120,9.76584,77.51328,19-08-2026,19:49,N20,VIIRS,n,N,308.24,276.11,1.12,0.4,0.6,2.0NRT
FIRMS_000121,9.93416,78.31787,19-08-2026,19:49,N20,VIIRS,n,N,313.76,288.26,1.07,0.36,0.57,2.0NRT
FIRMS_000122,9.93454,78.31564,19-08-2026,19:49,N20,VIIRS,n,N,305.78,288.45,1.08,0.36,0.57,2.0NRT
FIRMS_000123,8.7441,77.60194,19-08-2026,19:49,N20,VIIRS,n,N,322.96,286.54,3.12,0.38,0.59,2.0NRT
FIRMS_000124,8.74455,77.59845,19-08-2026,19:49,N20,VIIRS,n,N,334.36,285.6,3.12,0.38,0.59,2.0NRT
FIRMS_000125,29.47378,76.85699,19-08-2026,21:23,N20,VIIRS,n,N,305.11,284.97,0.4,0.35,0.57,2.0NRT
FIRMS_000126,18.69369,73.04151,19-08-2026,21:25,N20,VIIRS,n,N,301.77,285.42,1.18,0.34,0.56,2.0NRT
FIRMS_000127,26.87804,73.51413,19-08-2026,21:25,N20,VIIRS,n,N,299.8,286.16,0.89,0.5,0.49,2.0NRT
FIRMS_000128,26.25852,74.09779,19-08-2026,21:25,N20,VIIRS,n,N,304.08,291.72,1.19,0.56,0.52,2.0NRT
FIRMS_000129,26.2566,74.0971,19-08-2026,21:25,N20,VIIRS,n,N,305.83,291.73,1.03,0.56,0.52,2.0NRT
FIRMS_000130,23.80376,86.32996,20-08-2026,06:57,N20,VIIRS,n,D,329.87,289.93,5.71,0.57,0.52,2.0NRT
FIRMS_000131,23.73539,86.43382,20-08-2026,06:57,N20,VIIRS,n,D,330.07,293.01,4.75,0.56,0.52,2.0NRT
FIRMS_000132,23.77547,86.367,20-08-2026,06:57,N20,VIIRS,n,D,328.11,292.36,5.74,0.57,0.52,2.0NRT
FIRMS_000133,23.77213,86.3663,20-08-2026,06:57,N20,VIIRS,n,D,327.08,292.7,4.99,0.57,0.52,2.0NRT
FIRMS_000134,26.26204,91.96658,20-08-2026,06:59,N20,VIIRS,n,D,331.64,291.51,2.87,0.41,0.37,2.0NRT
FIRMS_000135,10.13192,77.77665,20-08-2026,08:35,N20,VIIRS,n,D,333.73,297.5,1.71,0.41,0.45,2.0NRT
FIRMS_000136,9.07037,77.43026,20-08-2026,08:35,N20,VIIRS,n,D,333.84,292.22,3.09,0.57,0.43,2.0NRT
FIRMS_000137,8.82652,77.81555,20-08-2026,08:35,N20,VIIRS,n,D,343.01,302.65,4.05,0.4,0.44,2.0NRT
FIRMS_000138,9.01934,77.891,20-08-2026,08:35,N20,VIIRS,n,D,342.36,301.08,9.86,0.4,0.44,2.0NRT
FIRMS_000139,9.06651,77.75156,20-08-2026,08:35,N20,VIIRS,n,D,343.23,301.81,4.95,0.39,0.44,2.0NRT
FIRMS_000140,8.73457,78.0784,20-08-2026,08:35,N20,VIIRS,n,D,333.92,299.67,1.92,0.41,0.45,2.0NRT
FIRMS_000141,8.73847,77.60493,20-08-2026,08:35,N20,VIIRS,n,D,351.61,295.21,5.83,0.38,0.43,2.0NRT
FIRMS_000142,8.73786,77.60059,20-08-2026,08:35,N20,VIIRS,n,D,352.24,298.64,15.4,0.57,0.43,2.0NRT
FIRMS_000143,8.74184,77.60004,20-08-2026,08:35,N20,VIIRS,n,D,340.6,294.04,15.4,0.57,0.43,2.0NRT
FIRMS_000144,8.82577,77.81587,20-08-2026,08:35,N20,VIIRS,n,D,343.95,303.01,3.89,0.39,0.44,2.0NRT
FIRMS_000145,14.39635,78.58465,20-08-2026,08:35,N20,VIIRS,n,D,337.63,293.35,5.12,0.53,0.5,2.0NRT
FIRMS_000146,17.56894,75.63644,20-08-2026,08:35,N20,VIIRS,n,D,334.34,300.19,4.39,0.57,0.43,2.0NRT
FIRMS_000147,13.30639,76.27603,20-08-2026,08:35,N20,VIIRS,n,D,331.69,292.84,3.58,0.55,0.43,2.0NRT
FIRMS_000148,14.16944,77.45648,20-08-2026,08:35,N20,VIIRS,n,D,332.05,299.1,4.22,0.44,0.46,2.0NRT
FIRMS_000149,13.27826,79.15017,20-08-2026,08:35,N20,VIIRS,n,D,330.16,297.19,2.5,0.56,0.51,2.0NRT
FIRMS_000150,11.72925,78.97382,20-08-2026,08:35,N20,VIIRS,n,D,332.49,291.52,2.44,0.51,0.5,2.0NRT
FIRMS_000151,11.65141,79.12849,20-08-2026,08:35,N20,VIIRS,n,D,336.72,290.81,4.74,0.53,0.5,2.0NRT
FIRMS_000152,11.56117,79.1529,20-08-2026,08:35,N20,VIIRS,n,D,336.28,292.14,6.71,0.53,0.5,2.0NRT
FIRMS_000153,17.50858,82.95274,20-08-2026,08:37,N20,VIIRS,n,D,341.91,288.14,8.28,0.57,0.69,2.0NRT
FIRMS_000154,14.90438,77.5486,20-08-2026,08:37,N20,VIIRS,n,D,337.93,294.31,3.01,0.46,0.47,2.0NRT
FIRMS_000155,21.1025,72.64508,20-08-2026,08:37,N20,VIIRS,n,D,337.45,297.21,6.08,0.44,0.38,2.0NRT
FIRMS_000156,21.10136,72.63664,20-08-2026,08:37,N20,VIIRS,n,D,343.8,296.92,7.25,0.44,0.38,2.0NRT
FIRMS_000157,21.10658,72.64876,20-08-2026,08:37,N20,VIIRS,n,D,341.75,299.01,7.86,0.44,0.38,2.0NRT
FIRMS_000158,21.10601,72.64454,20-08-2026,08:37,N20,VIIRS,n,D,339.07,298.59,6.08,0.44,0.38,2.0NRT
FIRMS_000159,29.39208,74.30708,20-08-2026,08:39,N20,VIIRS,l,D,330.09,301.2,5.84,0.44,0.46,2.0NRT
FIRMS_000160,24.11533,86.85748,20-08-2026,19:23,N20,VIIRS,n,N,308.51,288.75,3.36,0.61,0.53,2.0NRT
FIRMS_000161,23.80302,86.32994,20-08-2026,19:23,N20,VIIRS,n,N,330.01,287.58,3.2,0.33,0.55,2.0NRT
FIRMS_000162,23.80366,86.32339,20-08-2026,19:23,N20,VIIRS,n,N,314.84,287.17,1.58,0.33,0.55,2.0NRT
FIRMS_000163,23.80333,86.32668,20-08-2026,19:23,N20,VIIRS,n,N,304.86,287.07,1.58,0.33,0.55,2.0NRT
FIRMS_000164,23.80115,86.34909,20-08-2026,19:23,N20,VIIRS,n,N,306.33,287.49,1.04,0.33,0.55,2.0NRT
FIRMS_000165,23.79609,86.34841,20-08-2026,19:23,N20,VIIRS,n,N,309.63,287.07,1.34,0.33,0.55,2.0NRT
FIRMS_000166,23.79578,86.35166,20-08-2026,19:23,N20,VIIRS,n,N,314.03,287.2,1.34,0.32,0.55,2.0NRT
FIRMS_000167,23.78193,86.38895,20-08-2026,19:23,N20,VIIRS,n,N,322.21,287.21,1.56,0.32,0.55,2.0NRT
FIRMS_000168,23.78163,86.39211,20-08-2026,19:23,N20,VIIRS,n,N,307.42,286.59,1.87,0.32,0.55,2.0NRT
FIRMS_000169,23.77689,86.38827,20-08-2026,19:23,N20,VIIRS,n,N,321.22,287.64,1.56,0.32,0.55,2.0NRT
FIRMS_000170,23.78092,86.34646,20-08-2026,19:23,N20,VIIRS,n,N,307.39,287.44,0.66,0.33,0.55,2.0NRT
FIRMS_000171,23.7772,86.38509,20-08-2026,19:23,N20,VIIRS,n,N,312.07,287.29,1.56,0.32,0.55,2.0NRT
FIRMS_000172,23.77431,86.36192,20-08-2026,19:23,N20,VIIRS,n,N,310.16,287.06,1.51,0.32,0.55,2.0NRT
FIRMS_000173,23.774,86.36514,20-08-2026,19:23,N20,VIIRS,n,N,319.32,287.8,1.98,0.32,0.55,2.0NRT
FIRMS_000174,23.77032,86.40342,20-08-2026,19:23,N20,VIIRS,n,N,316.13,287.46,1.68,0.32,0.55,2.0NRT
FIRMS_000175,23.76528,86.40279,20-08-2026,19:23,N20,VIIRS,n,N,322.87,287.55,1.68,0.32,0.55,2.0NRT
FIRMS_000176,23.76651,86.39001,20-08-2026,19:23,N20,VIIRS,n,N,306.97,287.55,1.03,0.32,0.55,2.0NRT
FIRMS_000177,23.7662,86.39318,20-08-2026,19:23,N20,VIIRS,n,N,306.01,287.29,1.03,0.32,0.55,2.0NRT
FIRMS_000178,23.76559,86.39957,20-08-2026,19:23,N20,VIIRS,n,N,304.72,286.97,2.87,0.32,0.55,2.0NRT
FIRMS_000179,23.76497,86.40604,20-08-2026,19:23,N20,VIIRS,n,N,316.25,287.06,1.68,0.32,0.55,2.0NRT
FIRMS_000180,23.69589,87.10812,20-08-2026,19:23,N20,VIIRS,n,N,307.9,286.25,1.59,0.58,0.52,2.0NRT
FIRMS_000181,23.69531,87.11382,20-08-2026,19:23,N20,VIIRS,n,N,304.39,285.56,1.59,0.58,0.52,2.0NRT
FIRMS_000182,23.69474,87.11948,20-08-2026,19:23,N20,VIIRS,n,N,307.93,284.63,3.13,0.58,0.52,2.0NRT
FIRMS_000183,23.76055,86.39892,20-08-2026,19:23,N20,VIIRS,n,N,317.79,287.23,1.49,0.32,0.55,2.0NRT
FIRMS_000184,23.76024,86.40215,20-08-2026,19:23,N20,VIIRS,n,N,311.01,287.21,2.3,0.32,0.55,2.0NRT
FIRMS_000185,23.68993,87.11884,20-08-2026,19:23,N20,VIIRS,n,N,307.32,285,2.71,0.58,0.52,2.0NRT
FIRMS_000186,23.75582,86.395,20-08-2026,19:23,N20,VIIRS,n,N,309.07,287.25,1.49,0.32,0.55,2.0NRT
FIRMS_000187,23.75368,86.41745,20-08-2026,19:23,N20,VIIRS,n,N,310.67,286.97,1.64,0.32,0.55,2.0NRT
FIRMS_000188,23.68398,87.12962,20-08-2026,19:23,N20,VIIRS,n,N,301.02,282.41,0.58,0.58,0.52,2.0NRT
FIRMS_000189,23.69527,87.12024,20-08-2026,19:23,N20,VIIRS,n,N,308.66,285.29,3.67,0.58,0.52,2.0NRT
FIRMS_000190,23.76594,86.40452,20-08-2026,19:23,N20,VIIRS,n,N,331.77,287.55,2.4,0.32,0.55,2.0NRT
FIRMS_000191,23.76726,86.39173,20-08-2026,19:23,N20,VIIRS,n,N,306.31,287.39,2,0.32,0.55,2.0NRT
FIRMS_000192,23.76627,86.40129,20-08-2026,19:23,N20,VIIRS,n,N,312.34,286.92,2.07,0.32,0.55,2.0NRT
FIRMS_000193,23.69046,87.1196,20-08-2026,19:23,N20,VIIRS,n,N,308.55,285.35,2.91,0.58,0.52,2.0NRT
FIRMS_000194,23.76123,86.40065,20-08-2026,19:23,N20,VIIRS,n,N,315.37,287.07,2.07,0.32,0.55,2.0NRT
FIRMS_000195,23.75686,86.39356,20-08-2026,19:23,N20,VIIRS,n,N,305.28,286.76,0.75,0.32,0.55,2.0NRT
FIRMS_000196,23.75653,86.39675,20-08-2026,19:23,N20,VIIRS,n,N,309.74,287.44,1.41,0.32,0.55,2.0NRT
FIRMS_000197,23.75455,86.41599,20-08-2026,19:23,N20,VIIRS,n,N,312.07,287.02,1.02,0.32,0.55,2.0NRT
FIRMS_000198,23.7492,86.41847,20-08-2026,19:23,N20,VIIRS,n,N,304.39,286.59,1.02,0.32,0.55,2.0NRT
FIRMS_000199,23.73754,86.43292,20-08-2026,19:23,N20,VIIRS,n,N,331.81,287.6,3.64,0.32,0.55,2.0NRT
