event_id,latitude,longitude,acq_date,acq_time_utc,satellite,instrument,confidence,daynight,brightness,bright_t31_k,frp_mw,scan,track,version,detection_datetime,source_id,persistence_score,persistent_flag,persistence_category,previous_frp_mw,frp_change_mw,cumulative_detections,first_detection,days_since_first_detection,previous_detection,hours_since_previous_detection
FIRMS_000865,23.6886,86.39101,2026-08-20,20:10,N21,VIIRS,n,N,315.84,290.84,2.54,0.48,0.4,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.8,0.74,11,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000867,23.68499,86.39027,2026-08-20,20:10,N21,VIIRS,n,N,305.18,288.39,2.54,0.48,0.4,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,2.54,0.0,12,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000868,23.68416,86.39481,2026-08-20,20:10,N21,VIIRS,n,N,311.34,288.93,3.11,0.48,0.4,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,2.54,0.5699999999999998,13,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000869,23.67692,86.39332,2026-08-20,20:10,N21,VIIRS,n,N,305.64,287.99,1.94,0.48,0.4,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,3.11,-1.17,14,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000870,23.67608,86.39792,2026-08-20,20:10,N21,VIIRS,n,N,306.97,288.01,1.94,0.48,0.4,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.94,0.0,15,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000979,23.67512,86.4021,2026-08-21,07:22,N21,VIIRS,n,D,330.3,296.81,5.73,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.94,3.7900000000000005,16,2026-08-19 00:00:00+00:00,2.0,2026-08-20 00:00:00+00:00,24.0
FIRMS_000980,23.67783,86.39777,2026-08-21,07:22,N21,VIIRS,n,D,338.05,296.2,8.01,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,5.73,2.2799999999999994,17,2026-08-19 00:00:00+00:00,2.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000981,23.68382,86.39285,2026-08-21,07:22,N21,VIIRS,n,D,330.91,292.82,5.77,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,8.01,-2.24,18,2026-08-19 00:00:00+00:00,2.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001002,23.68358,86.39426,2026-08-21,19:49,N21,VIIRS,n,N,309.69,287.44,2.39,0.39,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,5.77,-3.3799999999999994,19,2026-08-19 00:00:00+00:00,2.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000468,23.68413,86.39545,2026-08-22,20:27,N20,VIIRS,n,N,295.78,256.81,0.66,0.48,0.48,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,2.39,-1.73,20,2026-08-19 00:00:00+00:00,3.0,2026-08-21 00:00:00+00:00,24.0
FIRMS_000469,23.67979,86.39445,2026-08-22,20:27,N20,VIIRS,n,N,296.27,257.0,0.66,0.48,0.48,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,0.66,0.0,21,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001062,23.67692,86.3983,2026-08-22,07:03,N21,VIIRS,n,D,332.68,294.29,7.84,0.56,0.43,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,0.66,7.18,22,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001105,23.68464,86.39088,2026-08-22,19:32,N21,VIIRS,n,N,309.15,280.8,1.83,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,7.84,-6.01,23,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001127,23.68417,86.39498,2026-08-22,19:32,N21,VIIRS,n,N,313.06,280.8,1.83,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.83,0.0,24,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001128,23.67959,86.3984,2026-08-22,19:32,N21,VIIRS,n,N,306.08,278.54,1.17,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.83,-0.6600000000000001,25,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001129,23.67594,86.39375,2026-08-22,19:32,N21,VIIRS,n,N,300.5,277.19,0.43,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.17,-0.74,26,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001130,23.67548,86.39777,2026-08-22,19:32,N21,VIIRS,n,N,310.03,277.49,1.28,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,0.43,0.8500000000000001,27,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001131,23.67502,86.40179,2026-08-22,19:32,N21,VIIRS,n,N,305.32,276.58,1.28,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.28,0.0,28,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001132,23.67658,86.39794,2026-08-22,19:32,N21,VIIRS,n,N,313.83,277.05,1.76,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.28,0.48,29,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001133,23.67609,86.40195,2026-08-22,19:32,N21,VIIRS,n,N,304.23,275.82,1.76,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.76,0.0,30,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_000524,23.68365,86.39413,2026-08-23,07:39,N20,VIIRS,n,D,342.21,297.15,4.46,0.44,0.39,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.76,2.7,31,2026-08-19 00:00:00+00:00,4.0,2026-08-22 00:00:00+00:00,24.0
FIRMS_000528,23.67718,86.3996,2026-08-23,07:39,N20,VIIRS,n,D,334.56,296.72,8.98,0.44,0.39,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,4.46,4.5200000000000005,32,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_000529,23.68718,86.39358,2026-08-23,07:39,N20,VIIRS,n,D,330.24,296.19,4.46,0.44,0.39,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,8.98,-4.5200000000000005,33,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_000554,23.68035,86.39971,2026-08-23,20:08,N20,VIIRS,n,N,304.64,286.73,1.7,0.42,0.37,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,4.46,-2.76,34,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_000555,23.67764,86.39501,2026-08-23,20:08,N20,VIIRS,n,N,317.98,288.05,1.7,0.42,0.37,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.7,0.0,35,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_000556,23.67694,86.39905,2026-08-23,20:08,N20,VIIRS,n,N,319.92,288.69,1.7,0.42,0.37,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.7,0.0,36,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_000557,23.67624,86.40308,2026-08-23,20:08,N20,VIIRS,n,N,309.51,288.18,1.53,0.42,0.37,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.7,-0.16999999999999993,37,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001225,23.68113,86.39481,2026-08-23,19:13,N21,VIIRS,n,N,304.32,281.36,1.89,0.41,0.61,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.53,0.3599999999999999,38,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001226,23.67522,86.39812,2026-08-23,19:13,N21,VIIRS,n,N,310.65,282.19,1.89,0.41,0.61,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.89,0.0,39,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001229,23.68246,86.39201,2026-08-23,19:13,N21,VIIRS,n,N,301.55,280.19,2.7,0.41,0.61,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.89,0.8100000000000003,40,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001230,23.68209,86.39613,2026-08-23,19:13,N21,VIIRS,n,N,302.18,280.93,1.68,0.41,0.61,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,2.7,-1.0200000000000002,41,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001231,23.67651,86.39543,2026-08-23,19:13,N21,VIIRS,n,N,302.59,281.37,1.87,0.41,0.61,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.68,0.19000000000000017,42,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001232,23.67615,86.39944,2026-08-23,19:13,N21,VIIRS,n,N,309.56,281.61,1.87,0.41,0.61,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.87,0.0,43,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001250,23.67958,86.39573,2026-08-23,20:55,N21,VIIRS,n,N,302.14,272.16,4.46,0.74,0.76,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0015,0.7475083340315088,True,HIGH,1.87,2.59,44,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_000024,24.92421,84.15677,2026-08-19,19:45,N20,VIIRS,n,N,303.69,286.72,1.67,0.46,0.47,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0016,0.25067010812072044,True,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000841,24.92358,84.15446,2026-08-20,20:10,N21,VIIRS,n,N,309.65,291.57,2.59,0.39,0.36,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0016,0.25067010812072044,True,LOW,1.67,0.9199999999999999,2,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000025,23.69281,87.12199,2026-08-19,19:45,N20,VIIRS,n,N,307.96,289.14,2.81,0.46,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000026,23.6892,87.12139,2026-08-19,19:45,N20,VIIRS,n,N,312.33,290.5,3.81,0.46,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,2.81,1.0,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000180,23.69589,87.10812,2026-08-20,19:23,N20,VIIRS,n,N,307.9,286.25,1.59,0.58,0.52,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,3.81,-2.2199999999999998,3,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000181,23.69531,87.11382,2026-08-20,19:23,N20,VIIRS,n,N,304.39,285.56,1.59,0.58,0.52,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,1.59,0.0,4,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000182,23.69474,87.11948,2026-08-20,19:23,N20,VIIRS,n,N,307.93,284.63,3.13,0.58,0.52,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,1.59,1.5399999999999998,5,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000185,23.68993,87.11884,2026-08-20,19:23,N20,VIIRS,n,N,307.32,285.0,2.71,0.58,0.52,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,3.13,-0.41999999999999993,6,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000189,23.69527,87.12024,2026-08-20,19:23,N20,VIIRS,n,N,308.66,285.29,3.67,0.58,0.52,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,2.71,0.96,7,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000193,23.69046,87.1196,2026-08-20,19:23,N20,VIIRS,n,N,308.55,285.35,2.91,0.58,0.52,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,3.67,-0.7599999999999998,8,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000843,23.69402,87.10461,2026-08-20,20:10,N21,VIIRS,n,N,310.53,289.83,2.63,0.52,0.41,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,2.91,-0.28000000000000025,9,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000844,23.69309,87.10959,2026-08-20,20:10,N21,VIIRS,n,N,306.56,289.73,1.5,0.52,0.41,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,2.63,-1.13,10,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000845,23.69217,87.11459,2026-08-20,20:10,N21,VIIRS,n,N,308.03,289.97,1.5,0.52,0.41,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,1.5,0.0,11,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000847,23.68657,87.12376,2026-08-20,20:10,N21,VIIRS,n,N,306.1,289.56,2.0,0.52,0.41,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0017,0.3551586554485926,True,MEDIUM,1.5,0.5,12,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000027,23.78208,86.3897,2026-08-19,19:45,N20,VIIRS,n,N,300.95,263.78,0.83,0.5,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000029,23.77833,86.3891,2026-08-19,19:45,N20,VIIRS,n,N,307.41,261.36,1.39,0.5,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,0.83,0.5599999999999999,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000167,23.78193,86.38895,2026-08-20,19:23,N20,VIIRS,n,N,322.21,287.21,1.56,0.32,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,1.39,0.17000000000000015,3,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000168,23.78163,86.39211,2026-08-20,19:23,N20,VIIRS,n,N,307.42,286.59,1.87,0.32,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,1.56,0.31000000000000005,4,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000169,23.77689,86.38827,2026-08-20,19:23,N20,VIIRS,n,N,321.22,287.64,1.56,0.32,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,1.87,-0.31000000000000005,5,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000171,23.7772,86.38509,2026-08-20,19:23,N20,VIIRS,n,N,312.07,287.29,1.56,0.32,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,1.56,0.0,6,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000986,23.77894,86.39065,2026-08-21,07:22,N21,VIIRS,n,D,339.02,293.0,5.67,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,1.56,4.109999999999999,7,2026-08-19 00:00:00+00:00,2.0,2026-08-20 00:00:00+00:00,24.0
FIRMS_001113,23.77953,86.39101,2026-08-22,19:32,N21,VIIRS,n,N,321.81,283.06,2.34,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,5.67,-3.33,8,2026-08-19 00:00:00+00:00,3.0,2026-08-21 00:00:00+00:00,24.0
FIRMS_001114,23.77999,86.38698,2026-08-22,19:32,N21,VIIRS,n,N,305.25,282.07,2.34,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,2.34,0.0,9,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001115,23.78133,86.38822,2026-08-22,19:32,N21,VIIRS,n,N,307.36,282.54,1.36,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,2.34,-0.9799999999999998,10,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001116,23.78085,86.39223,2026-08-22,19:32,N21,VIIRS,n,N,312.07,283.04,1.36,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,1.36,0.0,11,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001117,23.77721,86.38763,2026-08-22,19:32,N21,VIIRS,n,N,321.98,283.63,2.26,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,1.36,0.8999999999999997,12,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001119,23.77673,86.39163,2026-08-22,19:32,N21,VIIRS,n,N,304.84,283.2,2.26,0.41,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,2.26,0.0,13,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001208,23.78184,86.38814,2026-08-23,19:13,N21,VIIRS,n,N,296.29,281.44,1.27,0.41,0.61,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,2.26,-0.9899999999999998,14,2026-08-19 00:00:00+00:00,4.0,2026-08-22 00:00:00+00:00,24.0
FIRMS_001209,23.7815,86.39215,2026-08-23,19:13,N21,VIIRS,n,N,302.41,282.18,1.27,0.41,0.61,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,1.27,0.0,15,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001210,23.77752,86.38899,2026-08-23,19:13,N21,VIIRS,n,N,314.19,281.5,1.9,0.41,0.61,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,1.27,0.6299999999999999,16,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001211,23.77716,86.39299,2026-08-23,19:13,N21,VIIRS,n,N,300.96,280.75,1.9,0.41,0.61,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0018,0.6807182741121869,True,HIGH,1.9,0.0,17,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_000028,23.68438,87.12988,2026-08-19,19:45,N20,VIIRS,n,N,307.68,290.51,2.41,0.46,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0019,0.2692817258878132,True,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000188,23.68398,87.12962,2026-08-20,19:23,N20,VIIRS,n,N,301.02,282.41,0.58,0.58,0.52,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0019,0.2692817258878132,True,LOW,2.41,-1.83,2,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000848,23.6819,87.12791,2026-08-20,20:10,N21,VIIRS,n,N,309.82,289.81,1.37,0.52,0.41,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0019,0.2692817258878132,True,LOW,0.58,0.7900000000000001,3,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000030,23.76894,86.40264,2026-08-19,19:45,N20,VIIRS,n,N,303.97,264.25,0.8,0.5,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000031,23.76519,86.40205,2026-08-19,19:45,N20,VIIRS,n,N,300.36,264.7,0.8,0.5,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,0.8,0.0,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000032,23.76455,86.40701,2026-08-19,19:45,N20,VIIRS,n,N,301.0,269.02,0.8,0.5,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,0.8,0.0,3,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000033,23.76145,86.40147,2026-08-19,19:45,N20,VIIRS,n,N,302.7,265.64,1.01,0.5,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,0.8,0.20999999999999996,4,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000035,23.75834,86.3959,2026-08-19,19:45,N20,VIIRS,n,N,295.73,263.94,0.45,0.5,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,1.01,-0.56,5,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000036,23.75707,86.40581,2026-08-19,19:45,N20,VIIRS,n,N,300.21,269.31,1.01,0.5,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,0.45,0.56,6,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000697,23.76431,86.40368,2026-08-19,20:27,N21,VIIRS,n,N,308.02,280.76,2.48,0.59,0.53,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,1.01,1.47,7,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000698,23.75956,86.40249,2026-08-19,20:27,N21,VIIRS,n,N,309.02,281.88,2.48,0.59,0.53,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,2.48,0.0,8,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000730,23.76379,86.40408,2026-08-19,20:27,N21,VIIRS,n,N,307.13,280.81,4.33,0.59,0.53,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,2.48,1.85,9,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000731,23.75904,86.40292,2026-08-19,20:27,N21,VIIRS,n,N,310.23,280.91,4.33,0.59,0.53,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,4.33,0.0,10,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000174,23.77032,86.40342,2026-08-20,19:23,N20,VIIRS,n,N,316.13,287.46,1.68,0.32,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,4.33,-2.6500000000000004,11,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000175,23.76528,86.40279,2026-08-20,19:23,N20,VIIRS,n,N,322.87,287.55,1.68,0.32,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,1.68,0.0,12,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000178,23.76559,86.39957,2026-08-20,19:23,N20,VIIRS,n,N,304.72,286.97,2.87,0.32,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,1.68,1.1900000000000002,13,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000179,23.76497,86.40604,2026-08-20,19:23,N20,VIIRS,n,N,316.25,287.06,1.68,0.32,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,2.87,-1.1900000000000002,14,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000183,23.76055,86.39892,2026-08-20,19:23,N20,VIIRS,n,N,317.79,287.23,1.49,0.32,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0020,0.7571428571428571,True,HIGH,1.68,-0.18999999999999995,15,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
